생활지수,대분류,중분류,name,도로명주소,지번주소,위도,경도,source_file
commerce,commercial_area,shoppingmall,(주)지에스리테일 천안점,충청남도 천안시 동남구  충절로  148 (원성동),충청남도 천안시 동남구 원성동 126번지 3호,36.805394818544045,127.15839398762297,commerce_shoppingmall_cheonan.csv
commerce,commercial_area,shoppingmall,롯데쇼핑(주)롯데슈퍼 신부점,충청남도 천안시 동남구 신부7길 5-1 (신부동),충청남도 천안시 동남구 신부동 84번지 1호,36.81526701435724,127.15856568811334,commerce_shoppingmall_cheonan.csv
commerce,commercial_area,shoppingmall,펜타포트 복합쇼핑몰,"충청남도 천안시 서북구 공원로 196 (불당동, 외1)",충청남도 천안시 서북구 불당동 1289번지 외1,36.7982884126686,127.10137535072045,commerce_shoppingmall_cheonan.csv
commerce,commercial_area,shoppingmall,코스트코 홀세일 천안점,충청남도 천안시 서북구 3공단6로 77 (차암동),충청남도 천안시 서북구 차암동 제3일반산업단지내 지원시설 B1블럭,36.84261125106645,127.10526868528649,commerce_shoppingmall_cheonan.csv
commerce,commercial_area,shoppingmall,펜타포트 복합쇼핑몰,"충청남도 천안시 서북구 공원로 196 (불당동,펜타포트(1~3층))",충청남도 천안시 서북구 불당동 1289번지 펜타포트(1~3층),36.7982884126686,127.10137535072045,commerce_shoppingmall_cheonan.csv
commerce,commercial_area,shoppingmall,원랜드 패션몰,충청남도 천안시 서북구 음봉로 891 (백석동),,36.82457149263201,127.10588508375945,commerce_shoppingmall_cheonan.csv
commerce,commercial_area,shoppingmall,마치에비뉴,충청남도 천안시 서북구 한들1로 196 (백석동),,36.83789604572428,127.11923478132675,commerce_shoppingmall_cheonan.csv
commerce,commercial_area,shoppingmall,맘마마트 천안점,충청남도 천안시 서북구 월봉로 95 (쌍용동),충청남도 천안시 서북구 쌍용동 1367,36.800195626075585,127.11677245354714,commerce_shoppingmall_cheonan.csv
commerce,commercial_area,shoppingmall,대하식자재마트 천안점,충청남도 천안시 서북구 월봉로 95 (쌍용동),충청남도 천안시 서북구 쌍용동 1367,36.800195626075585,127.11677245354714,commerce_shoppingmall_cheonan.csv
commerce,commercial_area,shoppingmall,GS THR FRESH 천안극동점,"충청남도 천안시 동남구 풍세로 933, 단지내상가112호~115호동 (다가동, 천안극동스타클래스 더퍼스트)",충청남도 천안시 동남구 다가동 30 천안극동스타클래스 더퍼스트,36.79239219763249,127.14890550166055,commerce_shoppingmall_cheonan.csv
medical,hospital,한의원,100혈9침한의원,"충청남도 천안시 서북구 성정중7길 39-1, 2층 (성정동)",,36.8287319,127.137373,medical_hospital_cheonan.csv
medical,hospital,한의원,123한의원,"충청남도 천안시 동남구 대흥로 127, (사직동, 천안세브란스의원)",,36.8005598,127.1485189,medical_hospital_cheonan.csv
medical,hospital,한의원,123한의원,"충청남도 천안시 서북구 입장면 입장로 130, 2층",,36.9127194,127.2218806,medical_hospital_cheonan.csv
medical,hospital,치과의원,35스마트플란트치과의원,"충청남도 천안시 동남구 만남로 15, 민현빌딩 4층 (신부동)",,36.8190772,127.1539439,medical_hospital_cheonan.csv
medical,hospital,한의원,365경희한의원,"충청남도 천안시 서북구 불당22대로 67, 강남프라자 5층 502호 (불당동)",,36.8165302,127.1065681,medical_hospital_cheonan.csv
medical,hospital,치과의원,365아홉가지약속치과의원,"충청남도 천안시 동남구 만남로 18, 2층 (신부동)",,36.8184252,127.1540122,medical_hospital_cheonan.csv
medical,hospital,의원,365엠씨의원,"충청남도 천안시 서북구 불당21로 67-26, 2층 204,205호 (불당동)",,36.8147888,127.1087327,medical_hospital_cheonan.csv
medical,hospital,의원,365열린메디컬의원,"충청남도 천안시 서북구 쌍용대로 348, 2층 202,202-1호 (성정동, 에프엠21)",,36.8283783,127.1380234,medical_hospital_cheonan.csv
medical,hospital,의원,365웰니스의원,"충청남도 천안시 서북구 충무로 172, 범양건영 2,3,5층 (쌍용동)",,36.7939998,127.1264606,medical_hospital_cheonan.csv
medical,hospital,의원,CNP차앤박피부과의원,"충청남도 천안시 서북구 불당33길 24, 6층 602,603,604호 (불당동)",,36.8124074,127.1082039,medical_hospital_cheonan.csv
medical,hospital,의원,JS메디칼내과외과정형외과의원,"충청남도 천안시 서북구 직산읍 봉주로 51, (직산읍)",,36.8775039,127.152227,medical_hospital_cheonan.csv
medical,hospital,치과의원,NY단치과의원,"충청남도 천안시 동남구 통정5로 67, 2층 (신방동)",,36.7751058,127.1337465,medical_hospital_cheonan.csv
medical,hospital,병원,SG삼성조은병원,"충청남도 천안시 서북구 불당25로 200, 2,3,4,5층 (불당동)",,36.8188843,127.109134,medical_hospital_cheonan.csv
medical,hospital,치과의원,SM스마트치과의원,"충청남도 천안시 동남구 청수11로 13-11, 9층 (청당동)",,36.7833512,127.15364,medical_hospital_cheonan.csv
medical,hospital,의원,S라인V라인의원,"충청남도 천안시 서북구 불당21로 71, 3층 301호 (불당동)",,36.8129631,127.1081762,medical_hospital_cheonan.csv
medical,hospital,의원,W여성외과의원,"충청남도 천안시 서북구 불당25로 176, 4층 401~403호 (불당동)",,36.8161757,127.1091449,medical_hospital_cheonan.csv
medical,hospital,의원,가나다소아청소년과의원,"충청남도 천안시 서북구 업성수변로 94, 2층 203호 (성성동)",,36.8473298,127.1403033,medical_hospital_cheonan.csv
medical,hospital,요양병원,가야요양병원,"충청남도 천안시 동남구 영성로 7, (영성동, 가야요양병원)",,36.7989313,127.1505959,medical_hospital_cheonan.csv
medical,hospital,치과병원,가온치과병원,"충청남도 천안시 서북구 동서대로 129, (성정동)",,36.8262114,127.1378027,medical_hospital_cheonan.csv
medical,hospital,한의원,가온한의원,"충청남도 천안시 동남구 청수4로 10, 3층 305,306호 (청당동)",,36.7827604,127.1529449,medical_hospital_cheonan.csv
medical,hospital,치과의원,가지런-e치과교정과치과의원,"충청남도 천안시 서북구 불당33길 24, 3층 303호 (불당동)",,36.8124074,127.1082039,medical_hospital_cheonan.csv
medical,hospital,의원,가톨릭성모의원,"충청남도 천안시 동남구 대흥로 256, (대흥동, 홍익빌딩)",,36.8106782,127.1487218,medical_hospital_cheonan.csv
medical,hospital,의원,가톨릭정형외과의원,"충청남도 천안시 서북구 월봉로 122, 2층 202-205호 (쌍용동)",,36.8014806,127.1188958,medical_hospital_cheonan.csv
medical,hospital,치과의원,가톨릭치과의원,"충청남도 천안시 서북구 불당34길 18, 2층 (불당동)",,36.8064529,127.1064318,medical_hospital_cheonan.csv
medical,hospital,의원,가톨릭피부과의원,"충청남도 천안시 서북구 불당34길 18, 2층 (불당동)",,36.8064529,127.1064318,medical_hospital_cheonan.csv
medical,hospital,치과의원,강치과의원,"충청남도 천안시 동남구 터미널2로 12, 3층 (신부동, 신부빌딩)",,36.8200291,127.158409,medical_hospital_cheonan.csv
medical,hospital,의원,갤러리아의원,"충청남도 천안시 서북구 공원로 219, 3층 301~309호 (불당동)",,36.8001848,127.1036262,medical_hospital_cheonan.csv
medical,hospital,치과의원,갤러리치과의원,"충청남도 천안시 동남구 터미널9길 25, (신부동, 신비할인마트)",,36.823179,127.1554666,medical_hospital_cheonan.csv
medical,hospital,한의원,경여당중국한의원,"충청남도 천안시 동남구 버들로 59, (원성동, 경여당중국한의원)",,36.8064795,127.1528467,medical_hospital_cheonan.csv
medical,hospital,한의원,경희광장한의원,"충청남도 천안시 동남구 큰시장길 36, (영성동)",,36.8019028,127.1507181,medical_hospital_cheonan.csv
medical,hospital,한의원,경희나라한의원,"충청남도 천안시 동남구 청수11로 11, 3층 (청당동)",,36.7831608,127.1537221,medical_hospital_cheonan.csv
medical,hospital,한의원,경희상록수한의원,"충청남도 천안시 서북구 쌍용17길 53, 2층 (쌍용동)",,36.7955605,127.1228744,medical_hospital_cheonan.csv
medical,hospital,한의원,경희약손한의원,"충청남도 천안시 서북구 봉명로 20, 2층 202호 (쌍용동)",,36.8074995,127.1305186,medical_hospital_cheonan.csv
medical,hospital,한의원,경희한사랑한의원,"충청남도 천안시 서북구 봉정로 362, 201호 (두정동)",,36.8343409,127.1457984,medical_hospital_cheonan.csv
medical,hospital,한의원,경희한의원,"충청남도 천안시 동남구 문화1길 5-1, (문화동)",,36.8085035,127.1508089,medical_hospital_cheonan.csv
medical,hospital,한의원,경희허준한의원,"충청남도 천안시 동남구 터미널9길 25, 3층 (신부동)",,36.823179,127.1554666,medical_hospital_cheonan.csv
medical,hospital,한의원,경희현한의원,"충청남도 천안시 동남구 북면 충절로 1291, (북면)",,36.7702491,127.250659,medical_hospital_cheonan.csv
medical,hospital,의원,고려가정의학과의원,"충청남도 천안시 동남구 목천읍 신계1길 41, 401호 (동우아파트상가)",,36.7721993,127.1934751,medical_hospital_cheonan.csv
medical,hospital,치과병원,고려치과병원,"충청남도 천안시 동남구 충절로 283, (구성동)",,36.7939225,127.1604839,medical_hospital_cheonan.csv
medical,hospital,한의원,고려한의원,"충청남도 천안시 동남구 만남로 34, 선진빌딩 (신부동)",,36.8185993,127.155899,medical_hospital_cheonan.csv
medical,hospital,치과의원,고상덕치과교정과치과의원,"충청남도 천안시 동남구 만남로 50, 4층 (신부동, 터미널프라자)",,36.8186482,127.1576124,medical_hospital_cheonan.csv
medical,hospital,치과의원,고운미소치과의원,"충청남도 천안시 서북구 성환읍 성환중앙로 39, 2층",,36.9174477,127.1300051,medical_hospital_cheonan.csv
medical,hospital,의원,고운빛산부인과의원,"충청남도 천안시 서북구 백석3로 130-14, (백석동)",,36.8221911,127.1258241,medical_hospital_cheonan.csv
medical,hospital,의원,고운신경과정신건강의학과의원,"충청남도 천안시 동남구 대흥로 271, (대흥동)",,36.8123202,127.1488388,medical_hospital_cheonan.csv
medical,hospital,치과의원,공감치과의원,"충청남도 천안시 서북구 직산읍 봉주로 70, 301호",,36.8771602,127.154194,medical_hospital_cheonan.csv
medical,hospital,의원,곽병수내과의원,"충청남도 천안시 동남구 서부대로 227, 3층 (신방동, 예은빌딩)",,36.7886121,127.1284603,medical_hospital_cheonan.csv
medical,hospital,치과의원,곽치과의원,"충청남도 천안시 서북구 불당대로 260, 3층 (쌍용동)",,36.799774,127.1245364,medical_hospital_cheonan.csv
medical,hospital,치과의원,광성연세치과의원,"충청남도 천안시 서북구 성환읍 성환9길 9, 2층",,36.9161987,127.1290201,medical_hospital_cheonan.csv
medical,hospital,한의원,광제당한의원,"충청남도 천안시 동남구 대흥로 119, (사직동, 광제당한의원)",,36.8001264,127.1494291,medical_hospital_cheonan.csv
medical,hospital,의원,광제산부인과의원,"충청남도 천안시 서북구 서부18길 23, (성정동)",,36.8242839,127.1403438,medical_hospital_cheonan.csv
medical,hospital,한의원,굳건한의원,"충청남도 천안시 서북구 월봉로 134, 203호 (쌍용동)",,36.8025838,127.1191325,medical_hospital_cheonan.csv
medical,hospital,의원,굿모닝비뇨기과의원,"충청남도 천안시 서북구 충무로 175, 2(205호),5층 (쌍용동)",,36.7947993,127.1264579,medical_hospital_cheonan.csv
medical,hospital,의원,굿모닝정신건강의학과의원,"충청남도 천안시 동남구 만남로 9, 더샵오피스텔 3층303호 (신부동)",,36.8191823,127.1530166,medical_hospital_cheonan.csv
medical,hospital,의원,굿모닝정형외과의원,"충청남도 천안시 서북구 두정로 104, (두정동)",,36.8337376,127.1283423,medical_hospital_cheonan.csv
medical,hospital,치과의원,굿모닝치과의원,"충청남도 천안시 서북구 봉정로 321, 3층 301호 (두정동)",,36.8306527,127.1448557,medical_hospital_cheonan.csv
medical,hospital,의원,귀엔서울이비인후과의원,"충청남도 천안시 서북구 번영로 100, 6층 (불당동)",,36.8102103,127.1085249,medical_hospital_cheonan.csv
medical,hospital,한의원,규림한의원,"충청남도 천안시 동남구 만남로 36, 광동빌딩 2층 (신부동)",,36.8186353,127.1561146,medical_hospital_cheonan.csv
medical,hospital,치과의원,그린치과의원,"충청남도 천안시 서북구 월봉로 122, 3층 (쌍용동)",,36.8014806,127.1188958,medical_hospital_cheonan.csv
medical,hospital,한의원,길상한의원,"충청남도 천안시 서북구 충무로 130, 2층 (쌍용동, 환산빌딩)",,36.7925153,127.1220087,medical_hospital_cheonan.csv
medical,hospital,치과의원,길치과의원,"충청남도 천안시 동남구 풍세로 1008, 2층 (청수동)",,36.7971762,127.1530002,medical_hospital_cheonan.csv
medical,hospital,한의원,길한의원,"충청남도 천안시 서북구 봉서산1길 41, (쌍용동)",,36.8070516,127.1185696,medical_hospital_cheonan.csv
medical,hospital,의원,김교수안과의원,"충청남도 천안시 동남구 만남로 64, 2층 202,203호 (신부동)",,36.8191481,127.1593265,medical_hospital_cheonan.csv
medical,hospital,의원,김병기정형외과의원,"충청남도 천안시 동남구 고재20길 1, (원성동, 김병기정형외과)",,36.8036932,127.1591789,medical_hospital_cheonan.csv
medical,hospital,의원,김성태정형외과의원,"충청남도 천안시 동남구 대흥로 327, 지하1층, 지상1층 (성황동, 이승훈정형외과의원)",,36.8172128,127.1507837,medical_hospital_cheonan.csv
medical,hospital,치과의원,김앤박치과의원,"충청남도 천안시 동남구 대흥로 118, 4층 (사직동)",,36.8002389,127.1498651,medical_hospital_cheonan.csv
medical,hospital,의원,김앤윤내과의원,"충청남도 천안시 서북구 충무로 205, 3층 (쌍용동)",,36.7966603,127.1288032,medical_hospital_cheonan.csv
medical,hospital,치과의원,김앤장치과의원,"충청남도 천안시 서북구 월봉로 94, 4층 (쌍용동)",,36.798966,127.1184571,medical_hospital_cheonan.csv
medical,hospital,치과의원,김영만치과의원,"충청남도 천안시 동남구 봉정로 45, (봉명동, 에이스빌딩)",,36.80633,127.1396004,medical_hospital_cheonan.csv
medical,hospital,의원,김영순성형외과의원,"충청남도 천안시 서북구 충무로 215, 5층 (쌍용동, 진솔빌딩)",,36.7971767,127.1294833,medical_hospital_cheonan.csv
medical,hospital,치과의원,김용철치과의원,"충청남도 천안시 동남구 서부대로 278, 302호 (신방동, 학산트윈빌딩)",,36.7930538,127.1294288,medical_hospital_cheonan.csv
medical,hospital,의원,김용현내과의원,"충청남도 천안시 서북구 성환읍 성환12길 45-8, (성환읍)",,36.9174697,127.1334622,medical_hospital_cheonan.csv
medical,hospital,치과의원,김원상치과의원,"충청남도 천안시 서북구 봉명로 35, (쌍용동)",,36.8077028,127.1324603,medical_hospital_cheonan.csv
medical,hospital,의원,김유재마취통증의학과의원,"충청남도 천안시 서북구 충무로 215, 5층 (쌍용동, 진솔빌딩)",,36.7971767,127.1294833,medical_hospital_cheonan.csv
medical,hospital,의원,김이태안과의원,"충청남도 천안시 서북구 충무로 205, 다선빌딩 2층,5층 501호 (쌍용동)",,36.7966603,127.1288032,medical_hospital_cheonan.csv
medical,hospital,한의원,김인한의원,"충청남도 천안시 서북구 봉명로 30, 2층 (쌍용동)",,36.8073293,127.1317927,medical_hospital_cheonan.csv
medical,hospital,의원,김재하내과의원,"충청남도 천안시 동남구 만남로 42, 5층 (신부동)",,36.8186205,127.156893,medical_hospital_cheonan.csv
medical,hospital,의원,김정훈내과의원,"충청남도 천안시 동남구 서부대로 285, 3층 302,303호 (신방동)",,36.7933555,127.1281705,medical_hospital_cheonan.csv
medical,hospital,의원,김종인소아청소년과의원,"충청남도 천안시 서북구 충무로 174, (쌍용동)",,36.7940774,127.1267499,medical_hospital_cheonan.csv
medical,hospital,의원,김종훈내과의원,"충청남도 천안시 서북구 서부대로 688, 3층 (성정동)",,36.8284543,127.1335183,medical_hospital_cheonan.csv
medical,hospital,의원,김철현내과의원,"충청남도 천안시 동남구 충절로 25, (신부동, 내과의원)",,36.81673,127.158527,medical_hospital_cheonan.csv
medical,hospital,한의원,김한의원,"충청남도 천안시 서북구 한들3로 85, 206호 (백석동, 백석메디컬센터)",,36.8310969,127.1241786,medical_hospital_cheonan.csv
medical,hospital,의원,김현응내과의원,"충청남도 천안시 동남구 방죽안3길 19, (신부동, 김현웅내과)",,36.8228425,127.1543462,medical_hospital_cheonan.csv
medical,hospital,의원,김혜은여성외과의원,"충청남도 천안시 서북구 두정로 202, 6층 (두정동)",,36.8334113,127.1393316,medical_hospital_cheonan.csv
medical,hospital,의원,꿈꾸는김선생의원,"충청남도 천안시 동남구 남부대로 322, 1동 3층 (청당동)",,36.7813351,127.1528517,medical_hospital_cheonan.csv
medical,hospital,한의원,나라부부한의원,"충청남도 천안시 서북구 직산읍 삼은3길 34, 2층",,36.878243,127.1530034,medical_hospital_cheonan.csv
medical,hospital,한의원,나래한의원,"충청남도 천안시 동남구 충절로 12, 3층 (신부동)",,36.8180553,127.157945,medical_hospital_cheonan.csv
medical,hospital,병원,나은필병원,"충청남도 천안시 동남구 만남로 64, 1층일부,4~9층 (신부동)",,36.8191481,127.1593265,medical_hospital_cheonan.csv
medical,hospital,한의원,나음누리한의원,"충청남도 천안시 서북구 월봉로 94, 농협중앙회 201호 (쌍용동)",,36.798966,127.1184571,medical_hospital_cheonan.csv
medical,hospital,의원,날개바로정형외과의원,"충청남도 천안시 동남구 청수4로 16, 7층 (청당동)",,36.7832667,127.1528761,medical_hospital_cheonan.csv
medical,hospital,한의원,남산중국한의원,"충청남도 천안시 동남구 충무로 477, (원성동, 남산중국한의원)",,36.7988689,127.1582901,medical_hospital_cheonan.csv
medical,hospital,치과의원,남서울치과의원,"충청남도 천안시 서북구 직산읍 아랫말2길 2, 1,2층",,36.8772099,127.1501092,medical_hospital_cheonan.csv
medical,hospital,치과의원,남스부부치과의원,"충청남도 천안시 동남구 만남로 9, 더？오피스텔 301호 (신부동)",,36.8191757,127.15299,medical_hospital_cheonan.csv
medical,hospital,의원,남안과의원,"충청남도 천안시 서북구 충무로 201, 2층 (쌍용동)",,36.7962293,127.1282685,medical_hospital_cheonan.csv
medical,hospital,의원,남인성이비인후과의원,"충청남도 천안시 서북구 봉명로 35, 2층 (쌍용동)",,36.8077028,127.1324603,medical_hospital_cheonan.csv
medical,hospital,한의원,남향한의원,"충청남도 천안시 동남구 청수로 136, (구성동)",,36.7940292,127.1590874,medical_hospital_cheonan.csv
medical,hospital,치과의원,내외치과의원,"충청남도 천안시 동남구 만남로 42, 7층 (신부동)",,36.8186205,127.156893,medical_hospital_cheonan.csv
medical,hospital,치과의원,내이로치과의원,"충청남도 천안시 서북구 월봉로 83, 2층 (쌍용동)",,36.7982183,127.1178982,medical_hospital_cheonan.csv
medical,hospital,의원,누리정형외과의원,"충청남도 천안시 동남구 충무로 421, 2,3층 (영성동)",,36.7986021,127.1519969,medical_hospital_cheonan.csv
medical,hospital,치과의원,뉴욕치과의원,"충청남도 천안시 동남구 만남로 50, (신부동, 터미털프라자)",,36.8186482,127.1576124,medical_hospital_cheonan.csv
medical,hospital,치과의원,뉴욕치과의원,"충청남도 천안시 동남구 목천읍 삼성5길 62, 2층 209호",,36.7606615,127.1792385,medical_hospital_cheonan.csv
medical,hospital,의원,뉴이진소아청소년과의원,"충청남도 천안시 서북구 충무로 167, (쌍용동)",,36.7944236,127.1256392,medical_hospital_cheonan.csv
medical,hospital,의원,늘봄안과의원,"충청남도 천안시 동남구 청수11로 11, 5층 (청당동)",,36.7831608,127.1537221,medical_hospital_cheonan.csv
medical,hospital,치과의원,늘봄치과의원,"충청남도 천안시 서북구 성정중7길 3, 3층 (성정동)",,36.8288752,127.133527,medical_hospital_cheonan.csv
medical,hospital,한의원,늘푸른경희한의원,"충청남도 천안시 서북구 월봉로 83, 3층 (쌍용동)",,36.7982183,127.1178982,medical_hospital_cheonan.csv
medical,hospital,한의원,늘푸른한의원,"충청남도 천안시 서북구 성정중7길 3, 극동프라자 4층 (성정동)",,36.8288752,127.133527,medical_hospital_cheonan.csv
medical,hospital,의원,닉스의원,"충청남도 천안시 서북구 불당21로 67-8, 3층 302,303호 (불당동)",,36.8132654,127.1082812,medical_hospital_cheonan.csv
medical,hospital,의원,다나메디피아의원,"충청남도 천안시 서북구 노태산로 62, 3층 (두정동)",,36.8302838,127.1276165,medical_hospital_cheonan.csv
medical,hospital,의원,다나소아청소년과의원,"충청남도 천안시 서북구 노태산로 62, 2층 (두정동)",,36.8302838,127.1276165,medical_hospital_cheonan.csv
medical,hospital,의원,다나여성의원,"충청남도 천안시 서북구 노태산로 62, 다나메디피아 4층 (두정동)",,36.8302838,127.1276165,medical_hospital_cheonan.csv
medical,hospital,치과의원,다나웰치과의원,"충청남도 천안시 서북구 노태산로 62, 5층 (두정동)",,36.8302838,127.1276165,medical_hospital_cheonan.csv
medical,hospital,의원,다나의원,"충청남도 천안시 서북구 백석로 93, 리튼빌딩 2층 (백석동)",,36.8238851,127.1220444,medical_hospital_cheonan.csv
medical,hospital,요양병원,다나힐요양병원,"충청남도 천안시 서북구 직산읍 석양길 4, (직산읍)",,36.8861589,127.1072265,medical_hospital_cheonan.csv
medical,hospital,의원,다사랑의원,"충청남도 천안시 동남구 사직로 4, 2층 (사직동)",,36.8004868,127.1497551,medical_hospital_cheonan.csv
medical,hospital,한의원,다온한의원,"충청남도 천안시 동남구 대흥로 57, 1층 (구성동)",,36.7978861,127.1550712,medical_hospital_cheonan.csv
medical,hospital,한의원,다이트한의원,"충청남도 천안시 서북구 불당23로 73-8, 한성필하우스 라드니체 2층 204,205,206호 (불당동)",,36.8180572,127.1097404,medical_hospital_cheonan.csv
medical,hospital,치과의원,다인치과의원,"충청남도 천안시 서북구 봉서산로 84, 2층 (불당동, 유니온프라자빌딩)",,36.805335,127.1157952,medical_hospital_cheonan.csv
medical,hospital,한의원,다정부부한의원,"충청남도 천안시 서북구 두정로 146, 말우물빌딩 6층 601호 (두정동)",,36.8336065,127.1331168,medical_hospital_cheonan.csv
medical,hospital,치과의원,닥터스마일치과의원,"충청남도 천안시 동남구 터미널2로 8, 3층 (신부동, 대흥빌딩)",,36.8196376,127.1584345,medical_hospital_cheonan.csv
medical,hospital,의원,닥터에버스의원,"충청남도 천안시 서북구 불당21로 67-18, 2층 201~205호 (불당동)",,36.8140496,127.1085045,medical_hospital_cheonan.csv
medical,hospital,의원,닥터정내과의원,"충청남도 천안시 서북구 월봉로 122, 하나메디컬타운 5층 501~502, 504호 (쌍용동)",,36.8014806,127.1188958,medical_hospital_cheonan.csv
medical,hospital,의원,닥터진가정의학과의원,"충청남도 천안시 서북구 불당22대로 92, 마블러스티타워 5층 501호, 502호 (불당동)",,36.8153477,127.1087183,medical_hospital_cheonan.csv
medical,hospital,한의원,닥터차한의원,"충청남도 천안시 서북구 월봉로 132, 2층 (쌍용동)",,36.8023638,127.1190893,medical_hospital_cheonan.csv
medical,hospital,상급종합,단국대학교의과대학부속병원,"충청남도 천안시 동남구 망향로 201,  (안서동)",,36.8415904,127.172575,medical_hospital_cheonan.csv
medical,hospital,치과병원,단국대학교치과대학치과병원,"충청남도 천안시 동남구 단대로 119, (안서동)",,36.8373833,127.1685007,medical_hospital_cheonan.csv
medical,hospital,한의원,달천한의원,"충청남도 천안시 서북구 충무로 200, (쌍용동)",,36.7958276,127.1287473,medical_hospital_cheonan.csv
medical,hospital,한의원,대나무한의원,"충청남도 천안시 서북구 검은들3길 58, 3층 (불당동)",,36.8099358,127.1098221,medical_hospital_cheonan.csv
medical,hospital,한방병원,대전대학교천안한방병원,"충청남도 천안시 서북구 노태산로 4, (두정동)",,36.8252446,127.1275526,medical_hospital_cheonan.csv
medical,hospital,치과의원,더건강한치과의원,"충청남도 천안시 서북구 불당33길 24, 4층 (불당동)",,36.8124074,127.1082039,medical_hospital_cheonan.csv
medical,hospital,의원,더노블성형외과의원,"충청남도 천안시 서북구 성정공원1길 9-7, 더노블 3,4층 (성정동)",,36.8264204,127.1385086,medical_hospital_cheonan.csv
medical,hospital,한방병원,더노블천안한방병원,"충청남도 천안시 서북구 성정공원1길 9-7, 더노블 5~8층 (성정동)",,36.8264204,127.1385086,medical_hospital_cheonan.csv
medical,hospital,의원,더맑은의원,"충청남도 천안시 서북구 한들1로 34, 3층 (백석동)",,36.8254588,127.1161144,medical_hospital_cheonan.csv
medical,hospital,의원,더바른정형외과의원,"충청남도 천안시 서북구 한들2로 8, 5층 (백석동)",,36.8236078,127.1188787,medical_hospital_cheonan.csv
medical,hospital,치과병원,더보스톤치과병원,"충청남도 천안시 서북구 불당33길 26, (불당동)",,36.8124803,127.1078689,medical_hospital_cheonan.csv
medical,hospital,의원,더본정형외과의원,"충청남도 천안시 서북구 불당21로 65, 3층 306,307호 (불당동)",,36.8130782,127.1073927,medical_hospital_cheonan.csv
medical,hospital,치과의원,더블유치과의원,"충청남도 천안시 서북구 성정공원3길 4, 202호 (성정동, 학산리젠다빌3차)",,36.8261598,127.1413382,medical_hospital_cheonan.csv
medical,hospital,치과의원,더섬세한치과의원,"충청남도 천안시 서북구 한들3로 30, 1동 2층 203,204호 (백석동)",,36.8265044,127.1238968,medical_hospital_cheonan.csv
medical,hospital,한의원,더예그린한의원,"충청남도 천안시 서북구 불당21로 71, 503호 (불당동)",,36.8129631,127.1081762,medical_hospital_cheonan.csv
medical,hospital,치과의원,더조은치과의원,"충청남도 천안시 서북구 불당25로 200, 천안농협 211호 (불당동)",,36.8188843,127.109134,medical_hospital_cheonan.csv
medical,hospital,의원,더편한내과의원,"충청남도 천안시 동남구 통정11로 61, 3,4층 (신방동)",,36.7736712,127.1338518,medical_hospital_cheonan.csv
medical,hospital,의원,데이봄의원,"충청남도 천안시 서북구 불당21로 67-12, 퍼스트프라자 6층 603호 (불당동)",,36.8136358,127.1083873,medical_hospital_cheonan.csv
medical,hospital,한의원,도본한의원,"충청남도 천안시 서북구 쌍용12길 10-4, 쌍용쇼핑 2층 (쌍용동)",,36.8029988,127.1195688,medical_hospital_cheonan.csv
medical,hospital,치과의원,도솔치과의원,"충청남도 천안시 동남구 충절로 6, (신부동, 동아빌딩)",,36.8184634,127.1579369,medical_hospital_cheonan.csv
medical,hospital,한의원,도원한의원,"충청남도 천안시 서북구 충무로 175, 4층 (쌍용동, 금정빌딩)",,36.7947993,127.1264579,medical_hospital_cheonan.csv
medical,hospital,의원,도화범신경과의원,"충청남도 천안시 동남구 만남로 6, 8층 8001,8002,8003호 (신부동)",,36.8184577,127.1527477,medical_hospital_cheonan.csv
medical,hospital,병원,돋움병원,"충청남도 천안시 서북구 동서대로 110-23, (성정동)",,36.8240498,127.1351972,medical_hospital_cheonan.csv
medical,hospital,치과의원,동고치과의원,"충청남도 천안시 서북구 월봉로 93, 3층 (쌍용동)",,36.7989793,127.1179193,medical_hospital_cheonan.csv
medical,hospital,한의원,동광한의원,"충청남도 천안시 동남구 병천면 아우내순대길 50, 아우내옛날순대 2층",,36.7618113,127.2995726,medical_hospital_cheonan.csv
medical,hospital,한의원,동명당한의원,"충청남도 천안시 동남구 서부대로 221, (신방동, 오케이빌딩)",,36.788133,127.1284341,medical_hospital_cheonan.csv
medical,hospital,의원,동안미소의원,"충청남도 천안시 서북구 성성9로 7, 4층 (성성동)",,36.8402188,127.1312324,medical_hospital_cheonan.csv
medical,hospital,한의원,동의보감한의원,"충청남도 천안시 서북구 성환읍 성환2로 107, (성환읍)",,36.9170738,127.1321467,medical_hospital_cheonan.csv
medical,hospital,의원,두리이비인후과의원,"충청남도 천안시 서북구 쌍용1길 21, 2,3,4층 (쌍용동)",,36.8013837,127.1192222,medical_hospital_cheonan.csv
medical,hospital,의원,두신경과의원,"충청남도 천안시 서북구 충무로 175, 2층 (쌍용동)",,36.7947993,127.1264579,medical_hospital_cheonan.csv
medical,hospital,의원,두정바른정형외과의원,"충청남도 천안시 서북구 봉정로 356, 4층 401~405호 (두정동)",,36.8335447,127.1458041,medical_hospital_cheonan.csv
medical,hospital,치과의원,두정서울비디치과의원,"충청남도 천안시 서북구 부성1길 3, 3,4층 (두정동)",,36.834043,127.1356358,medical_hospital_cheonan.csv
medical,hospital,의원,두정의원,"충청남도 천안시 서북구 서부대로 731, 2,3층 (두정동)",,36.8323889,127.1331366,medical_hospital_cheonan.csv
